created_date,source,context,annotation,__index_level_0__
2024-01-15,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3405
2024-03-07,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3406
2024-02-15,X,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3407
2024-02-24,Y,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3408
2024-02-27,X,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3409
2024-01-15,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3410
2024-03-24,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3411
2024-03-29,Z,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3412
2024-03-17,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3413
2024-03-15,Y,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3414
2024-03-01,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3415
2024-01-11,Y,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3416
2024-03-21,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3417
2024-03-06,Y,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3418
2024-01-03,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3419
2024-01-31,Y,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3420
2024-03-21,Y,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3421
2024-01-11,X,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3422
2024-01-22,Z,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3423
2024-02-11,Z,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3424
2024-02-13,Y,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3425
2024-03-15,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3426
2024-01-21,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3427
2024-02-01,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3428
2024-02-17,Y,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3429
2024-03-20,X,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3430
2024-01-21,X,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3431
2024-01-11,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3432
2024-02-19,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3433
2024-02-02,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3434
2024-01-06,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3435
2024-01-23,X,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3436
2024-02-14,Z,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3437
2024-02-23,Y,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3438
2024-01-24,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3439
2024-01-23,Z,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3440
2024-01-08,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3441
2024-01-21,Y,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3442
2024-02-09,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3443
2024-02-04,X,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3444
2024-02-15,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3445
2024-02-19,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3446
2024-01-22,X,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3447
2024-02-14,Y,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3448
2024-02-21,Z,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3449
2024-03-12,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3450
2024-03-28,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3451
2024-03-11,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3452
2024-02-06,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3453
2024-02-02,Z,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3454
2024-02-05,X,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3455
2024-01-20,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3456
2024-02-29,X,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3457
2024-01-25,Y,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3458
2024-03-26,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3459
2024-03-05,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3460
2024-02-19,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3461
2024-01-15,X,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3462
2024-03-07,Y,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3463
2024-01-30,X,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3464
2024-02-07,Y,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3465
2024-01-16,Z,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3466
2024-02-22,Z,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3467
2024-03-17,X,약속 시간을 착각해 한참을 늦어 미안함이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3468
2024-01-08,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3469
2024-01-21,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3470
2024-03-09,Y,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3471
2024-01-08,Z,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3472
2024-01-22,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3473
2024-02-29,Y,배려 없는 말로 상처를 주었다는 생각에 죄책감에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3474
2024-03-10,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3475
2024-01-15,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3476
2024-03-07,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3477
2024-03-15,X,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3478
2024-01-31,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3479
2024-02-09,Z,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3480
2024-01-29,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3481
2024-02-17,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3482
2024-02-06,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3483
2024-01-12,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3484
2024-03-08,X,불필요한 농담을 하고서야 죄책감이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3485
2024-02-12,X,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3486
2024-01-14,Y,작은 실수가 모두의 앞에서 드러나 부끄러움을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3487
2024-02-14,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3488
2024-02-11,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3489
2024-02-09,X,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3490
2024-02-21,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3491
2024-01-30,Z,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3492
2024-01-20,Z,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3493
2024-01-14,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3494
2024-01-09,Y,약속 시간을 착각해 한참을 늦어 죄책감이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3495
2024-01-15,Y,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3496
2024-02-15,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3497
2024-03-11,Z,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3498
2024-02-11,Y,사소한 예의를 놓쳐 부끄러움이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3499
2024-01-22,Z,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3500
2024-03-05,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3501
2024-03-02,Y,불필요한 농담을 하고서야 부끄러움이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3502
2024-02-19,Y,약속 시간을 착각해 한참을 늦어 부끄러움이 들었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3503
2024-02-02,Y,작은 실수가 모두의 앞에서 드러나 미안함을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3504
2024-03-04,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'M'}]",3505
2024-02-05,Y,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3506
2024-03-17,Z,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3507
2024-03-31,Y,배려 없는 말로 상처를 주었다는 생각에 미안함에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3508
2024-03-24,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'M'}]",3509
2024-01-28,X,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'M'}]",3510
2024-02-02,Y,불필요한 농담을 하고서야 미안함이 밀려왔다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3511
2024-02-07,Z,작은 실수가 모두의 앞에서 드러나 죄책감을 느꼈다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3512
2024-01-21,Z,사소한 예의를 놓쳐 죄책감이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_죄책감', 'gender': 'F'}]",3513
2024-03-06,Z,사소한 예의를 놓쳐 미안함이 오래 남았다.,"[{'annotator': 'A', 'emotion': '수치심_미안함', 'gender': 'F'}]",3514
2024-03-15,Y,배려 없는 말로 상처를 주었다는 생각에 부끄러움에 고개를 들 수 없었다.,"[{'annotator': 'A', 'emotion': '수치심_부끄러움', 'gender': 'F'}]",3515
